,learning_rate,value_loss,policy_loss,entropy,old_approx_kl,approx_kl,clipfrac,explained_variance
0,0.0003,0.034214362502098083,-0.015980569645762444,5.663379669189453,-0.0014897064538672566,0.005974639672785997,0.04921000003523659,-1.6382262706756592
1,0.000299,0.03311993554234505,-0.015159114263951778,5.659093856811523,0.01095600239932537,0.008440584875643253,0.09297000006772578,-1.6381230354309082
2,0.000298,0.006208739709109068,-0.009535951539874077,5.653958320617676,0.0035856259055435658,0.005445961840450764,0.04643500018682971,-0.8721718788146973
3,0.00029699999999999996,0.006356435362249613,-0.02334669418632984,5.6477861404418945,0.00905664637684822,0.008358645252883434,0.08975500001106411,-0.8739665746688843
4,0.000296,0.002015867969021201,-0.021956387907266617,5.641537666320801,0.008583326824009418,0.0076518370769917965,0.06464000025880523,-0.2336369752883911
5,0.00029499999999999996,0.0014613461680710316,-0.02095293067395687,5.630413055419922,0.014261535368859768,0.010062255896627903,0.10628500010352582,-0.23434686660766602
6,0.000294,0.0008741813944652677,-0.025193091481924057,5.608642101287842,0.012108981609344482,0.006873363628983498,0.06803500023233937,-0.11809968948364258
7,0.00029299999999999997,0.0006289046141318977,-0.026075994595885277,5.601876258850098,0.00904699508100748,0.009135427884757519,0.11358500032220036,-0.11924850940704346
8,0.000292,0.0008905407157726586,-0.020815977826714516,5.577994346618652,0.005656109657138586,0.00580144627019763,0.05844500023995351,-0.04890036582946777
9,0.00029099999999999997,0.0010165073908865452,-0.030473239719867706,5.5646514892578125,0.017666848376393318,0.009341339580714703,0.1096900001517497,-0.04917323589324951
10,0.00029,0.0010412500705569983,-0.019359292462468147,5.5177154541015625,0.006044486537575722,0.007199556101113558,0.05178000010855612,0.11284095048904419
11,0.000289,0.0009025887702591717,-0.01769225299358368,5.513178825378418,0.013498925603926182,0.009638940915465355,0.10620999995153398,0.11241543292999268
12,0.00028799999999999995,0.0012210012646391988,-0.016275908797979355,5.453393936157227,0.001999035943299532,0.008893901482224464,0.07497000005823792,0.09111833572387695
13,0.000287,0.0007016755407676101,-0.026117559522390366,5.44264554977417,0.012058025225996971,0.010253758169710636,0.1373500004177913,0.09110653400421143
14,0.00028599999999999996,0.0008839885704219341,-0.0291695985943079,5.394706726074219,0.010265239514410496,0.007270157802850008,0.06636500022868859,0.17088890075683594
15,0.000285,0.0010927680414170027,-0.024121606722474098,5.385440826416016,0.006564053241163492,0.010654047131538391,0.13512500047218054,0.17049801349639893
16,0.00028399999999999996,0.0012296077329665422,-0.02169664017856121,5.334823131561279,0.001488195382989943,0.007639404386281967,0.06510000002672314,0.2510996460914612
17,0.000283,0.0010059979977086186,-0.025539586320519447,5.317885398864746,0.008387589827179909,0.012581645511090755,0.13455500039272011,0.24999713897705078
18,0.00028199999999999997,0.001108350232243538,-0.017386646941304207,5.225461006164551,0.011253070086240768,0.009944056160748005,0.08509000024459965,0.2619674801826477
19,0.00028099999999999995,0.0010978360660374165,-0.032010894268751144,5.219636917114258,0.013127721846103668,0.013653888367116451,0.16240500030107796,0.26083070039749146
20,0.00028,0.0014134044758975506,-0.016684526577591896,5.166686058044434,0.005770935211330652,0.010149817913770676,0.07321000009396812,0.2919526696205139
21,0.00027899999999999995,0.0011464845156297088,-0.032846830785274506,5.1561689376831055,0.01869504153728485,0.013115132227540016,0.14458000068552793,0.2909560203552246
22,0.000278,0.001480971579439938,-0.016432644799351692,5.106662750244141,0.012539418414235115,0.008134025149047375,0.06469500003950088,0.363710880279541
23,0.00027699999999999996,0.0014518153620883822,-0.029660839587450027,5.096321105957031,0.020791463553905487,0.011853714473545551,0.14386500034015626,0.36342841386795044
24,0.000276,0.0016060512280091643,-0.026398982852697372,5.0592780113220215,0.006477906834334135,0.008341342210769653,0.08229000032260955,0.4416038990020752
25,0.00027499999999999996,0.0015543332556262612,-0.029234426096081734,5.0478081703186035,0.0030666328966617584,0.012643027119338512,0.15582000117283315,0.44113123416900635
26,0.000274,0.0024812696501612663,-0.015977011993527412,5.024246692657471,0.010466855950653553,0.008537189103662968,0.08166500018523948,0.42370420694351196
27,0.00027299999999999997,0.0018444126471877098,-0.026538262143731117,5.015086650848389,0.009855193085968494,0.011019914411008358,0.15462000097613782,0.42332345247268677
28,0.00027199999999999994,0.0022593443281948566,-0.02387954108417034,4.981410026550293,0.008679821155965328,0.009248641319572926,0.07592500019563886,0.40775346755981445
29,0.000271,0.001552583067677915,-0.03181568533182144,4.974027633666992,0.008350078947842121,0.011464184150099754,0.15018000041600316,0.4073221683502197
30,0.00027,0.0021686560939997435,-0.0263107568025589,4.9459943771362305,0.0033937671687453985,0.008289087563753128,0.08064500011823839,0.488714337348938
31,0.000269,0.0016351009253412485,-0.028974341228604317,4.9384307861328125,0.006008190102875233,0.01235246378928423,0.14904500029515474,0.4881068468093872
32,0.00026799999999999995,0.0023404585663229227,-0.028197648003697395,4.889172077178955,0.010002348572015762,0.009832154028117657,0.09255500020590261,0.49001526832580566
33,0.000267,0.002331424504518509,-0.028426053002476692,4.880238056182861,0.014483091421425343,0.013547416776418686,0.166815000702627,0.48853611946105957
34,0.000266,0.0024483283050358295,-0.02454313263297081,4.834960460662842,0.014437931589782238,0.011832463555037975,0.08742000021047716,0.5114655494689941
35,0.000265,0.0023764397483319044,-0.03203737363219261,4.830466270446777,0.018451711162924767,0.013305551372468472,0.16795500044245273,0.5106002390384674
36,0.00026399999999999997,0.0026266202330589294,-0.023236768320202827,4.795102119445801,0.013821819797158241,0.00968171190470457,0.07378500013437587,0.5073221027851105
37,0.000263,0.0022389309015125036,-0.027981597930192947,4.786683082580566,0.010887913405895233,0.012166443280875683,0.15793000077828764,0.5049507021903992
38,0.00026199999999999997,0.0030786346178501844,-0.019542312249541283,4.756685733795166,0.010974334552884102,0.008215581998229027,0.06976000023605593,0.5446600615978241
39,0.000261,0.0027715100441128016,-0.034521784633398056,4.751467227935791,0.011791893281042576,0.010983811691403389,0.1481450002640486,0.5437616407871246
40,0.00026,0.0031882640905678272,-0.019269000738859177,4.708054065704346,0.012802699580788612,0.010767578147351742,0.08477500006374612,0.5930218696594238
41,0.00025899999999999995,0.002717244904488325,-0.028193218633532524,4.701996326446533,0.024913664907217026,0.014441841281950474,0.16581500004976987,0.5929179787635803
42,0.000258,0.0034462001640349627,-0.029070520773530006,4.670040607452393,0.008250104263424873,0.009655317291617393,0.08676000003724767,0.6223247051239014
43,0.00025699999999999996,0.003094245446845889,-0.02776431292295456,4.664300441741943,0.012944279238581657,0.014012663625180721,0.17149000044446439,0.620967447757721
44,0.00025599999999999993,0.003197143319994211,-0.02241963893175125,4.629506587982178,0.009493543766438961,0.009434260427951813,0.09166000003569934,0.6697720587253571
45,0.00025499999999999996,0.002788607496768236,-0.03028103895485401,4.62454891204834,0.006373347714543343,0.012747674249112606,0.17307000018190594,0.669066309928894
46,0.000254,0.0037398911081254482,-0.028468264266848564,4.599194049835205,0.003133819904178381,0.00938193779438734,0.08890000025494374,0.6601575016975403
47,0.00025299999999999997,0.0032297500874847174,-0.038239918649196625,4.592604637145996,0.01812051236629486,0.01326080597937107,0.16373000049497932,0.6584431529045105
48,0.00025199999999999995,0.004071313887834549,-0.024509431794285774,4.568883419036865,0.013018359430134296,0.00944555178284645,0.09261000019578206,0.6100120544433594
49,0.000251,0.003182514337822795,-0.02886705845594406,4.5608720779418945,0.006795960944145918,0.011788735166192055,0.17343500056304037,0.608855128288269
50,0.00025,0.0032909163273870945,-0.02783418633043766,4.534511566162109,0.016294963657855988,0.010318108834326267,0.09882000020479609,0.7183919548988342
51,0.000249,0.002747156424447894,-0.03076191619038582,4.525734901428223,0.021829070523381233,0.014649465680122375,0.17366000046022237,0.7176853716373444
52,0.00024799999999999996,0.004959843587130308,-0.02377934195101261,4.49182653427124,0.01754198968410492,0.011054749600589275,0.10673500035700272,0.6783769428730011
53,0.000247,0.0048593198880553246,-0.029852349311113358,4.4850382804870605,0.011116142384707928,0.012906059622764587,0.1807000000262633,0.6773671507835388
54,0.000246,0.005416068714112043,-0.01594138704240322,4.454281330108643,0.01577550731599331,0.009687800891697407,0.11338000026153168,0.7123360931873322
55,0.000245,0.003867139108479023,-0.025737741962075233,4.445871829986572,0.029066696763038635,0.01619456335902214,0.1909350001718849,0.7114947140216827
56,0.000244,0.0056341481395065784,-0.030746234580874443,4.3991618156433105,0.004062028601765633,0.010741248726844788,0.10516000034112949,0.6824928224086761
57,0.000243,0.00501736206933856,-0.03003271110355854,4.391788482666016,0.024604974314570427,0.015564081259071827,0.18629500018432738,0.6807404160499573
58,0.00024199999999999997,0.006875929422676563,-0.025825897231698036,4.357260704040527,0.02331053465604782,0.011255920864641666,0.0975850000500941,0.7282499670982361
59,0.00024099999999999998,0.007207116112112999,-0.028567546978592873,4.35065221786499,0.004221707582473755,0.013625004328787327,0.17435000038240106,0.7277169823646545
60,0.00023999999999999998,0.0076716928742825985,-0.03237907588481903,4.315540313720703,0.011146675795316696,0.010667908005416393,0.10593500023423985,0.6954855918884277
61,0.00023899999999999998,0.007107372861355543,-0.025960082188248634,4.31028413772583,0.016328489407896996,0.013783199712634087,0.18627500059083105,0.6934640407562256
62,0.00023799999999999998,0.007939256727695465,-0.028916262090206146,4.279357433319092,0.0027425838634371758,0.010347346775233746,0.10431500032136683,0.6870746314525604
63,0.000237,0.008964008651673794,-0.03186079487204552,4.273449420928955,0.010725274682044983,0.015191859565675259,0.18479000029619783,0.6852712631225586
64,0.00023599999999999996,0.008096380159258842,-0.028031500056385994,4.238030433654785,0.017322545871138573,0.010361805558204651,0.1070650003181072,0.7209556400775909
65,0.00023499999999999997,0.007395445369184017,-0.022398123517632484,4.231213092803955,0.01495494693517685,0.014194115065038204,0.17965000034309925,0.7200674712657928
66,0.000234,0.011186555959284306,-0.016363363713026047,4.206607818603516,0.017479365691542625,0.01154808048158884,0.10975000029575313,0.7529233992099762
67,0.00023299999999999997,0.010676434263586998,-0.03715367615222931,4.2000346183776855,0.015054700896143913,0.013620687648653984,0.1834700007457286,0.7521013617515564
68,0.00023199999999999997,0.011283041909337044,-0.02851545624434948,4.15492582321167,0.00930932629853487,0.010600634850561619,0.11127500050242815,0.7301275730133057
69,0.00023099999999999998,0.010528527200222015,-0.034833405166864395,4.147054195404053,0.012381638400256634,0.016121912747621536,0.18579000020399689,0.7289415001869202
70,0.00022999999999999995,0.015162190422415733,-0.027019137516617775,4.09918737411499,0.006883801892399788,0.013058741576969624,0.12532500051529497,0.6977986693382263
71,0.00022899999999999998,0.011635995469987392,-0.03712115436792374,4.093422889709473,0.024743691086769104,0.016269441694021225,0.19613000033423306,0.6963221728801727
72,0.00022799999999999999,0.014322727918624878,-0.02928571216762066,4.055939674377441,0.017023352906107903,0.013558060862123966,0.12188000041533087,0.7110518515110016
73,0.00022699999999999996,0.012335036881268024,-0.041835635900497437,4.050286293029785,0.019132019951939583,0.015446273609995842,0.18983500036410988,0.7096015810966492
74,0.00022599999999999996,0.015594348311424255,-0.02886941283941269,4.008569240570068,0.0035829604603350163,0.010933857411146164,0.12348499986474053,0.7406825125217438
75,0.000225,0.014588214457035065,-0.020339902490377426,3.998425006866455,0.024888861924409866,0.015378376469016075,0.19659000020474196,0.7393559217453003
76,0.00022399999999999997,0.016950814053416252,-0.03423701226711273,3.9515535831451416,0.01933034136891365,0.014325419440865517,0.13371500051980548,0.7891543060541153
77,0.000223,0.014557030983269215,-0.037400469183921814,3.9454944133758545,0.019656313583254814,0.015979822725057602,0.21214499995112418,0.7874120324850082
78,0.00022199999999999998,0.014080654829740524,-0.024072330445051193,3.9084725379943848,0.018552765250205994,0.012710687704384327,0.1244000002170651,0.7935980409383774
79,0.00022099999999999998,0.011449533514678478,-0.03425366058945656,3.9029910564422607,0.024344056844711304,0.016622312366962433,0.1936300003901124,0.7919119596481323
80,0.00022,0.017645347863435745,-0.03124001994729042,3.8685672283172607,0.01328297145664692,0.011919727548956871,0.12919000026813593,0.7780902981758118
81,0.00021899999999999998,0.015034073032438755,-0.0247160866856575,3.864837408065796,0.014896067790687084,0.013198778964579105,0.19414500002749263,0.7768349051475525
82,0.00021799999999999999,0.015242430381476879,-0.03036649152636528,3.8083930015563965,0.019827887415885925,0.01253912877291441,0.12143500034762837,0.8292806595563889
83,0.000217,0.013375415466725826,-0.022501550614833832,3.8081579208374023,0.011760531924664974,0.014068542048335075,0.19569999985396863,0.8272230476140976
84,0.00021599999999999996,0.014731775969266891,-0.022353610023856163,3.7450106143951416,0.012739419937133789,0.012330648489296436,0.12959999978338602,0.8548132181167603
85,0.000215,0.01145540177822113,-0.020451147109270096,3.7411680221557617,0.026666760444641113,0.014806837774813175,0.19999500000849366,0.8526825606822968
86,0.000214,0.012410448864102364,-0.016288794577121735,3.69368839263916,0.005207417998462915,0.012591085396707058,0.1162599999923259,0.8752428218722343
87,0.00021299999999999997,0.012362455017864704,-0.021983351558446884,3.6884758472442627,0.016408395022153854,0.013380886986851692,0.18090500065591186,0.8726836740970612
88,0.00021199999999999998,0.011947070248425007,-0.023757029324769974,3.663001537322998,0.01120130717754364,0.010571790859103203,0.12736000003569642,0.8860081881284714
89,0.00021099999999999998,0.009763971902430058,-0.035600531846284866,3.654719114303589,0.014283227734267712,0.0144454725086689,0.18933000066317618,0.8838291242718697
90,0.00020999999999999998,0.010965290479362011,-0.024676723405718803,3.617751121520996,0.02230692468583584,0.012627116404473782,0.12085500009670795,0.9009680226445198
91,0.00020899999999999998,0.010190919041633606,-0.03561462089419365,3.6153910160064697,0.025313088670372963,0.014298969879746437,0.18037000054027885,0.8978513404726982
92,0.000208,0.007277725264430046,-0.02160879783332348,3.5816421508789062,0.011846049688756466,0.009701397269964218,0.11811000018169579,0.9053662642836571
93,0.00020699999999999996,0.007680872920900583,-0.02472619339823723,3.575269937515259,0.011652195826172829,0.014485702849924564,0.18579000048339367,0.9022111967206001
94,0.00020599999999999997,0.007343888748437166,-0.029107773676514626,3.533876657485962,0.024062903597950935,0.011230481788516045,0.119625000294036,0.9200337082147598
95,0.000205,0.005720219574868679,-0.02917248010635376,3.525625705718994,0.009127143770456314,0.013481562957167625,0.18128000060096383,0.9165145456790924
96,0.00020399999999999997,0.004828932229429483,-0.028701690956950188,3.4836390018463135,0.010633221827447414,0.011112092062830925,0.1292649999311834,0.9298634678125381
97,0.000203,0.00491713359951973,-0.02287362888455391,3.476546049118042,0.026220517233014107,0.014826525934040546,0.1883450006134808,0.9262708500027657
98,0.00020199999999999998,0.0057726213708519936,-0.02072863094508648,3.428325891494751,0.003357501933351159,0.010218663141131401,0.1338200004374812,0.9032254740595818
99,0.00020099999999999995,0.00703754648566246,-0.0317157506942749,3.419846534729004,0.015472072176635265,0.014919541776180267,0.1929400005377829,0.9003784731030464
100,0.0002,0.004505609627813101,-0.019945217296481133,3.3893351554870605,0.0216684527695179,0.011096264235675335,0.12690500048011016,0.9172977730631828
101,0.00019899999999999999,0.003981418441981077,-0.025412721559405327,3.3814008235931396,0.018070301041007042,0.014232766814529896,0.18404000054579228,0.9125468656420708
102,0.00019799999999999996,0.0029559305403381586,-0.016771798953413963,3.3303418159484863,0.00942849088460207,0.01240579690784216,0.12515000021376183,0.9262586906552315
103,0.000197,0.002709192456677556,-0.020509928464889526,3.3178210258483887,0.03406033292412758,0.015852518379688263,0.1854800004977733,0.9211557805538177
104,0.00019599999999999997,0.0021322902757674456,-0.016744643449783325,3.268941879272461,0.0156250037252903,0.010563269257545471,0.11546500026270223,0.908308170735836
105,0.000195,0.0021640686318278313,-0.03049452230334282,3.263514757156372,0.015288212336599827,0.01390664093196392,0.17621500054374337,0.9000566303730011
106,0.000194,0.002299761865288019,-0.02793031558394432,3.2184431552886963,0.033563196659088135,0.012871756218373775,0.12035500035708538,0.8822614625096321
107,0.00019299999999999997,0.0020732826087623835,-0.024879740551114082,3.2097787857055664,0.014645928516983986,0.014507262967526913,0.17534000005107372,0.8713794201612473
108,0.00019199999999999998,0.0025363964959979057,-0.01608317531645298,3.161388635635376,0.01304201502352953,0.010020402260124683,0.11924000040016836,0.9063600972294807
109,0.000191,0.0015203355578705668,-0.01766592636704445,3.1525323390960693,0.01550798024982214,0.01229845266789198,0.17475000061094761,0.897727906703949
110,0.00018999999999999998,0.0014955912483856082,-0.02008161135017872,3.132652759552002,0.016838420182466507,0.009321670047938824,0.1084500001903507,0.9198749586939812
111,0.00018899999999999999,0.0012351071927696466,-0.012567870318889618,3.124746322631836,-2.4445342205581255e-05,0.011671491898596287,0.16448500051628798,0.9124608635902405
112,0.000188,0.0012188124237582088,-0.019723335281014442,3.087449312210083,0.002886482048779726,0.010989654809236526,0.10814000022801337,0.8771818056702614
113,0.00018699999999999996,0.0013710006605833769,-0.018284961581230164,3.0777432918548584,0.008101859129965305,0.010845961980521679,0.14567500015255064,0.8582213073968887
114,0.000186,0.0007244613370858133,-0.022181110456585884,3.0497639179229736,0.014083120971918106,0.010615227743983269,0.11117499983374728,0.8670487850904465
115,0.000185,0.0008596489205956459,-0.0186796635389328,3.0406265258789062,0.020551415160298347,0.011736649088561535,0.15092000034637748,0.8408012241125107
116,0.00018399999999999997,0.0008090931223705411,-0.01926700584590435,3.017364978790283,0.00971679575741291,0.009726166725158691,0.1144300001411466,0.9185290783643723
117,0.00018299999999999998,0.0005949485348537564,-0.025898396968841553,3.0089738368988037,0.01926989108324051,0.013515147380530834,0.1646150005981326,0.899354487657547
118,0.00018199999999999998,0.00037144726957194507,-0.023958265781402588,2.9881715774536133,0.019175831228494644,0.009729119949042797,0.11506000001063513,0.928556315600872
119,0.00018099999999999995,0.001713633188046515,-0.026679132133722305,2.981931209564209,0.02315223403275013,0.01150553859770298,0.16798000051639975,0.9020354151725769
120,0.00017999999999999998,0.0002568859199527651,-0.01702485978603363,2.9409868717193604,0.00443115783855319,0.008639744482934475,0.10949500042406726,0.8915392756462097
121,0.000179,0.00033992971293628216,-0.019677065312862396,2.9205100536346436,0.02425694651901722,0.012479228898882866,0.16323000008706004,0.8560944348573685
122,0.00017799999999999996,0.0002894853241741657,-0.01696188747882843,2.8819797039031982,0.005997444037348032,0.008648870512843132,0.11034500022906286,0.9323775097727776
123,0.00017700000000000002,0.0001999631931539625,-0.022015154361724854,2.8697667121887207,0.022851375862956047,0.012172120623290539,0.15971500021405519,0.890726737678051
124,0.000176,0.0002545812458265573,-0.017332741990685463,2.824638843536377,0.008567538112401962,0.00898849219083786,0.11501500033409684,0.8987694680690765
125,0.00017499999999999997,0.00029804938822053373,-0.027586620301008224,2.8113136291503906,0.019087668508291245,0.014558186754584312,0.16428500073961913,0.8587862849235535
126,0.000174,0.00010465703962836415,-0.013434051536023617,2.781587600708008,0.006528152618557215,0.009144505485892296,0.1072600003270054,0.9065635725855827
127,0.00017299999999999998,0.000824103073682636,-0.021121401339769363,2.7621192932128906,0.003388912882655859,0.009967552497982979,0.15963000019546597,0.845199316740036
128,0.00017199999999999995,0.000407216401072219,-0.018729770556092262,2.7329695224761963,0.008652400225400925,0.01123574934899807,0.10694500011995842,0.9072847217321396
129,0.000171,0.00015099486336112022,-0.027388129383325577,2.7159547805786133,0.012087333016097546,0.013340461999177933,0.15507500036619604,0.8518951684236526
130,0.00016999999999999999,9.650491847423837e-05,-0.013991286046802998,2.690561056137085,0.012050220742821693,0.011396734975278378,0.1156400003554154,0.8945185393095016
131,0.000169,9.801083069760352e-05,-0.02276170253753662,2.6819419860839844,0.01401520799845457,0.014433643780648708,0.1644100003875792,0.82673779129982
132,0.000168,0.00012843027070630342,-0.022280434146523476,2.6528496742248535,0.006605783011764288,0.00808656495064497,0.11376000040836516,0.917601615190506
133,0.00016699999999999997,0.0004032254801131785,-0.01844199001789093,2.642282724380493,0.012596468441188335,0.016459070146083832,0.15562500027008355,0.8673110753297806
134,0.000166,0.0003259250661358237,-0.01637982949614525,2.630706787109375,0.004185255616903305,0.011904575861990452,0.11608500034417375,0.9161112532019615
135,0.000165,0.0026856560725718737,-0.021603310480713844,2.611436605453491,0.02319650538265705,0.011882420629262924,0.1634700002381578,0.8704397231340408
136,0.00016399999999999997,0.00013184784620534629,-0.014817978255450726,2.5805153846740723,0.01129221636801958,0.008881851099431515,0.11103500012650329,0.911200076341629
137,0.00016299999999999998,0.0002681136247701943,-0.017939560115337372,2.5582315921783447,0.01903238333761692,0.01278076320886612,0.16185500058345498,0.8626319766044617
138,0.000162,9.272432362195104e-05,-0.013460040092468262,2.523690938949585,0.008047137409448624,0.010854477994143963,0.09768000019685133,0.8961409404873848
139,0.00016099999999999998,0.001430449541658163,-0.021261945366859436,2.5132062435150146,0.01692247949540615,0.010805631056427956,0.14984000008553267,0.8053075969219208
140,0.00015999999999999999,0.0001120019587688148,-0.02251065894961357,2.478703022003174,0.011881176382303238,0.00922020711004734,0.11919000023335684,0.870621994137764
141,0.000159,9.547801892040297e-05,-0.014540569856762886,2.4699206352233887,0.00943708699196577,0.015524503774940968,0.16846000021323562,0.7579401731491089
142,0.00015799999999999996,9.086405043490231e-05,-0.013920803554356098,2.4453530311584473,-0.0010708061745390296,0.011861136183142662,0.10990500031402917,0.9146765321493149
143,0.000157,0.00111781049054116,-0.023805057629942894,2.4307518005371094,0.020322542637586594,0.012262837961316109,0.15478500076569618,0.8359463214874268
144,0.000156,8.170522778527811e-05,-0.014742913655936718,2.4011824131011963,0.010575348511338234,0.013624598272144794,0.11014500010751363,0.8416411578655243
145,0.00015499999999999997,4.97538858326152e-05,-0.022817447781562805,2.3836045265197754,0.01079515554010868,0.014267725870013237,0.17649000035598875,0.7459895312786102
146,0.00015399999999999998,0.0002275902224937454,-0.02055339328944683,2.372352361679077,0.011111951433122158,0.008713051676750183,0.1124300003022654,0.8383645713329315
147,0.00015299999999999998,0.00011219000589335337,-0.02753165364265442,2.3602261543273926,0.025017108768224716,0.012582099065184593,0.15071000026073306,0.7296835780143738
148,0.00015199999999999995,8.695050928508863e-05,-0.009335661306977272,2.353943347930908,0.009519338607788086,0.00867256335914135,0.10864500007010065,0.8838357999920845
149,0.000151,0.00021862194989807904,-0.017579033970832825,2.337254047393799,0.004420188255608082,0.011254755780100822,0.15271500053349882,0.7529330402612686
150,0.00015,0.0002817476633936167,-0.015498397871851921,2.3073606491088867,0.007960379123687744,0.010403099469840527,0.12406500066426815,0.8332440406084061
